2019-04-16 17:42:43.549342 19.1
2019-04-16 17:42:49.570761 6.8
2019-04-16 17:42:55.650519 7.2
2019-04-16 17:43:01.890656 6.4
2019-04-16 17:43:08.106425 7.2
2019-04-16 17:43:14.470540 31.8
2019-04-16 17:43:20.343763 539.2
2019-04-16 17:43:27.792469 524.4
2019-04-16 17:43:33.186185 523.1
2019-04-16 17:43:39.328170 539.6
2019-04-16 17:43:44.520410 522.7
2019-04-16 17:43:49.940524 47.1
2019-04-16 17:43:56.159060 7.1
2019-04-16 17:44:02.622714 6.8
2019-04-16 17:44:08.890489 6.4
2019-04-16 17:44:15.282522 7.2
  
