2019-04-16 17:44:58.507160 18.6
2019-04-16 17:45:05.158766 7.1
2019-04-16 17:45:11.574859 6.4
2019-04-16 17:45:17.966444 6.5
2019-04-16 17:45:24.262604 6.1
2019-04-16 17:45:30.638474 145.9
2019-04-16 17:45:36.687972 534.9
2019-04-16 17:45:41.980171 530.5
2019-04-16 17:45:47.601685 515.8
2019-04-16 17:45:54.080657 534.9
2019-04-16 17:45:59.468580 480.7
2019-04-16 17:46:05.664121 18.1
2019-04-16 17:46:11.627056 5.8
2019-04-16 17:46:17.506483 6.6
2019-04-16 17:46:23.402575 6.3
2019-04-16 17:46:29.258399 6.9
  0
