2019-04-16 18:24:55.012521 20.3
2019-04-16 18:25:01.167089 7
2019-04-16 18:25:07.354773 6.1
2019-04-16 18:25:13.785899 7
2019-04-16 18:25:19.806646 6.1
2019-04-16 18:25:26.060991 50.8
2019-04-16 18:25:32.063515 493.9
2019-04-16 18:25:37.376184 483.1
2019-04-16 18:25:43.980632 508.5
2019-04-16 18:25:50.432138 506.4
2019-04-16 18:25:56.812231 396.4
2019-04-16 18:26:03.199338 15.4
2019-04-16 18:26:09.286694 5.2
2019-04-16 18:26:15.690096 6.3
2019-04-16 18:26:22.090675 7.1
2019-04-16 18:26:28.490318 5.3
  0
