2019-04-18 12:31:12.205487 19.8
2019-04-18 12:31:18.520752 5
2019-04-18 12:31:24.831258 6.3
2019-04-18 12:31:31.047408 6.3
2019-04-18 12:31:37.305684 5.6
2019-04-18 12:31:43.575938 122.1
2019-04-18 12:31:49.912035 561.1
2019-04-18 12:31:55.081432 573.2
2019-04-18 12:32:00.541685 599.5
2019-04-18 12:32:05.666614 572.6
2019-04-18 12:32:10.893824 585.4
2019-04-18 12:32:16.064306 291.6
2019-04-18 12:32:21.908220 13.7
2019-04-18 12:32:28.540105 6.4
2019-04-18 12:32:34.979376 6.8
2019-04-18 12:32:41.087261 5.8
  0
