2019-04-23 18:03:12.936810 143.3
2019-04-23 18:03:18.874062 542.5
2019-04-23 18:03:24.922236 535.5
2019-04-23 18:03:31.054171 527.9
2019-04-23 18:03:36.995160 552.2
2019-04-23 18:03:42.954011 494.6
2019-04-23 18:03:48.789893 943.1
2019-04-23 18:03:54.653853 945.7
2019-04-23 18:04:00.773189 1089.3
2019-04-23 18:04:07.730355 1089.7
2019-04-23 18:04:13.388250 903.5
2019-04-23 18:04:19.193537 15.5
2019-04-23 18:04:25.336122 5.8
2019-04-23 18:04:31.515901 5.2
2019-04-23 18:04:37.555711 5.8
2019-04-23 18:04:43.643774 4.8
  0
