2019-04-23 16:32:52.067184 42.9
2019-04-23 16:32:58.184357 111.2
2019-04-23 16:33:03.418574 116.2
2019-04-23 16:33:09.697683 121.3
2019-04-23 16:33:16.028776 106.9
2019-04-23 16:33:21.053634 120
2019-04-23 16:33:27.574564 137.7
2019-04-23 16:33:33.370791 114.4
2019-04-23 16:33:38.804836 109.8
2019-04-23 16:33:44.008486 128.8
2019-04-23 16:33:51.538259 126.2
2019-04-23 16:33:58.759659 12.1
2019-04-23 16:34:04.395767 4.8
2019-04-23 16:34:10.066959 5.3
2019-04-23 16:34:15.446966 4.1
2019-04-23 16:34:20.863063 3.2
2019-04-23 16:34:26.214917 1.6
  0
