2019-04-23 17:32:35.599769 152.1
2019-04-23 17:32:41.704641 487.9
2019-04-23 17:32:47.256700 483.8
2019-04-23 17:32:52.824578 515.5
2019-04-23 17:32:58.476386 461.3
2019-04-23 17:33:04.176149 492.5
2019-04-23 17:33:09.714587 763.3
2019-04-23 17:33:15.542227 885.8
2019-04-23 17:33:22.546292 875.8
2019-04-23 17:33:30.194613 840.8
2019-04-23 17:33:35.897189 757.9
2019-04-23 17:33:41.586166 32.2
2019-04-23 17:33:47.788740 5.8
2019-04-23 17:33:53.884308 6
2019-04-23 17:33:59.976417 5
2019-04-23 17:34:06.280225 6.3
  0
