2019-04-23 17:50:40.484208 136.8
2019-04-23 17:50:46.339752 479.5
2019-04-23 17:50:51.455222 503.3
2019-04-23 17:50:56.635424 472.7
2019-04-23 17:51:02.559374 505.6
2019-04-23 17:51:07.675452 490.6
2019-04-23 17:51:13.719425 783.7
2019-04-23 17:51:18.721655 1106.8
2019-04-23 17:51:24.408523 1115.7
2019-04-23 17:51:30.955739 1125.9
2019-04-23 17:51:38.378578 1131.5
2019-04-23 17:51:44.031762 347.8
2019-04-23 17:51:49.538647 4.7
2019-04-23 17:51:55.441762 6.6
2019-04-23 17:52:01.401901 4.9
2019-04-23 17:52:07.513761 6
2019-04-23 17:52:13.853815 5.9
  0
