2019-04-23 16:17:32.948516 39.9
2019-04-23 16:17:38.913807 57
2019-04-23 16:17:44.916061 6.4
2019-04-23 16:17:49.856804 5.6
2019-04-23 16:17:54.621139 7.7
2019-04-23 16:17:59.756589 5.2
2019-04-23 16:18:05.021089 7.2
2019-04-23 16:18:10.508738 5.6
2019-04-23 16:18:16.073166 21
2019-04-23 16:18:22.476836 6.4
2019-04-23 16:18:27.844531 5.7
2019-04-23 16:18:33.168967 6
2019-04-23 16:18:38.220252 9.2
2019-04-23 16:18:43.927174 4.8
2019-04-23 16:18:49.766815 3.8
2019-04-23 16:18:55.355008 3.8
2019-04-23 16:19:01.014915 4.2
2019-04-23 16:19:06.543951 2.6
  0
