2019-04-23 18:08:43.727702 170.8
2019-04-23 18:08:49.621555 602.1
2019-04-23 18:08:55.233393 591
2019-04-23 18:09:00.865223 597.2
2019-04-23 18:09:06.573219 611.7
2019-04-23 18:09:12.256462 603.1
2019-04-23 18:09:18.033345 798.7
2019-04-23 18:09:23.565528 1072
2019-04-23 18:09:29.045099 1051.6
2019-04-23 18:09:34.689202 1330.8
2019-04-23 18:09:41.385098 1380.1
2019-04-23 18:09:46.889208 456.4
2019-04-23 18:09:52.988639 5.8
2019-04-23 18:09:58.995197 6.1
2019-04-23 18:10:04.967486 5.5
2019-04-23 18:10:10.899378 5.5
2019-04-23 18:10:16.927387 6.4
  0
