2019-04-23 18:16:59.700992 141
2019-04-23 18:17:05.509853 520.1
2019-04-23 18:17:11.246175 566.7
2019-04-23 18:17:17.237135 531.1
2019-04-23 18:17:23.003293 566.3
2019-04-23 18:17:29.114780 569.1
2019-04-23 18:17:35.193925 1098.1
2019-04-23 18:17:41.009953 952.5
2019-04-23 18:17:46.710195 862.8
2019-04-23 18:17:52.446026 961.6
2019-04-23 18:17:58.149827 942.7
2019-04-23 18:18:03.854211 220.7
2019-04-23 18:18:09.749131 6.2
2019-04-23 18:18:15.647681 5.1
2019-04-23 18:18:21.588004 5.7
2019-04-23 18:18:27.407600 6.7
2019-04-23 18:18:33.415743 6
  0
