2019-04-26 02:26:29.709086 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 32.1, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
 2019-04-26 02:26:31.265035 0.0, 0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
 2019-04-26 02:26:32.867352 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 1.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
 2019-04-26 02:26:34.411996 3.9, 3.7, 0.0, 0.0, 10.2, 0.0, 3.8, 0.6, 1.9, 0.0, 0.0, 0.0, 7.3, 0.0, 0.6, 0.0, 4.5, 5.2, 0.0, 0.6, 10.6, 2.6, 3.3, 0.0, 2.6, 0.0, 0.0, 0.0, 13.2, 0.0, 0.6, 0.0, 5.1, 5.1, 0.6, 0.0, 9.6, 2.5, 3.2, 0.0, 1.3, 0.0, 0.0, 0.0, 10.3, 0.6, 0.6, 0.0, 5.7, 3.9, 0.0, 0.0, 9.2, 1.3, 3.8, 0.0, 2.5, 0.0, 0.0, 0.0, 12.2, 0.0, 1.3, 0.0, 7.0 
 2019-04-26 02:26:35.988717 70.0, 70.1, 58.5, 47.8, 75.5, 69.7, 70.2, 69.7, 69.4, 49.1, 40.9, 63.1, 80.9, 69.6, 69.8, 64.2, 67.5, 64.4, 60.7, 45.3, 77.9, 69.0, 62.7, 54.3, 70.3, 37.4, 22.4, 64.2, 79.5, 68.3, 63.1, 42.0, 47.2, 60.5, 59.0, 44.8, 80.4, 70.0, 62.3, 53.1, 71.4, 37.6, 24.5, 56.9, 78.8, 66.5, 63.0, 43.2, 70.6, 70.5, 68.6, 47.4, 78.9, 69.6, 69.1, 69.1, 71.6, 46.0, 22.5, 65.0, 77.4, 69.4, 69.6, 63.7, 69.6 
 2019-04-26 02:26:37.622347 55.3, 65.4, 50.3, 53.6, 73.5, 54.8, 45.5, 46.4, 52.6, 45.6, 50.7, 49.7, 79.7, 40.7, 49.7, 49.7, 56.1, 41.9, 32.3, 30.1, 79.9, 34.6, 35.4, 26.1, 29.0, 22.3, 30.7, 27.5, 80.0, 6.4, 34.0, 39.4, 45.8, 38.3, 29.7, 29.3, 81.3, 34.0, 31.4, 27.7, 25.0, 21.3, 32.9, 25.6, 78.2, 6.4, 34.0, 37.4, 55.6, 55.8, 51.0, 55.1, 80.7, 55.8, 39.3, 45.8, 52.3, 47.4, 43.6, 52.5, 74.0, 47.4, 50.6, 47.1, 55.6 
 2019-04-26 02:26:39.182793 55.8, 57.0, 51.6, 55.4, 73.7, 55.4, 54.1, 36.7, 47.7, 52.3, 47.7, 57.0, 81.1, 46.0, 54.4, 33.5, 55.4, 51.6, 45.9, 51.3, 80.1, 53.2, 51.6, 32.9, 32.5, 51.3, 42.0, 53.8, 80.5, 46.0, 49.4, 25.2, 54.4, 55.4, 44.6, 50.3, 82.8, 46.5, 50.3, 30.6, 34.6, 52.9, 43.3, 54.5, 78.5, 43.7, 52.5, 21.4, 55.7, 57.4, 50.6, 57.0, 80.0, 55.8, 55.3, 31.2, 40.3, 53.3, 51.0, 56.4, 74.1, 42.5, 54.4, 24.5, 55.3 
 2019-04-26 02:26:40.774093 20.8, 35.5, 21.9, 22.5, 43.4, 29.4, 25.9, 30.9, 18.8, 29.3, 22.1, 2.5, 50.3, 25.9, 24.8, 28.7, 20.4, 30.0, 20.6, 7.4, 50.0, 20.6, 27.0, 27.2, 12.5, 22.5, 16.9, 2.5, 50.0, 15.4, 21.0, 26.9, 8.0, 30.7, 19.4, 6.8, 51.7, 20.9, 25.6, 26.8, 11.3, 23.3, 17.9, 3.0, 46.7, 15.4, 20.4, 27.2, 19.9, 30.6, 22.4, 8.0, 49.0, 27.5, 25.6, 31.3, 18.9, 29.0, 22.7, 1.9, 43.1, 16.0, 24.8, 32.1, 20.0 
 2019-04-26 02:26:42.397797 27.3, 31.1, 21.9, 27.1, 49.0, 27.8, 28.2, 28.0, 28.0, 27.4, 0.0, 26.6, 55.1, 26.6, 26.0, 26.6, 26.6, 19.4, 9.6, 10.3, 58.2, 9.6, 19.2, 21.9, 18.1, 15.4, 0.0, 19.1, 58.5, 22.9, 9.6, 18.1, 16.1, 18.2, 8.4, 9.6, 56.1, 10.3, 16.0, 19.7, 16.1, 15.4, 0.0, 18.1, 55.7, 23.6, 9.6, 18.8, 26.0, 27.6, 18.7, 28.0, 58.3, 26.6, 27.1, 28.2, 26.1, 26.9, 0.0, 27.4, 53.7, 27.3, 26.9, 27.1, 25.5 
 2019-04-26 02:26:43.961776 48.8, 47.4, 36.7, 35.9, 57.0, 38.5, 45.5, 38.5, 40.1, 36.3, 31.1, 36.9, 58.2, 20.0, 28.0, 33.7, 45.2, 43.6, 32.5, 32.3, 61.6, 31.0, 44.9, 35.6, 39.2, 36.3, 23.7, 33.5, 61.1, 19.4, 6.8, 25.5, 46.9, 44.7, 32.3, 32.7, 62.2, 30.4, 43.3, 33.8, 39.0, 35.2, 22.9, 33.3, 60.0, 17.7, 7.4, 23.6, 46.5, 49.7, 37.5, 38.0, 59.3, 37.7, 47.8, 38.0, 41.5, 36.9, 30.2, 38.0, 57.9, 24.2, 28.9, 26.9, 48.8 
 2019-04-26 02:26:45.565831 32.9, 53.1, 40.5, 38.6, 69.6, 41.1, 40.1, 43.1, 36.1, 47.5, 40.3, 33.3, 79.9, 41.0, 41.4, 42.2, 35.8, 33.3, 23.1, 21.9, 77.0, 23.6, 20.5, 27.0, 28.5, 34.4, 15.7, 11.3, 78.3, 23.3, 25.3, 32.1, 16.6, 31.8, 23.4, 22.2, 80.8, 22.6, 20.8, 24.2, 29.1, 35.2, 14.9, 8.9, 76.4, 22.6, 24.7, 31.4, 36.9, 49.0, 40.9, 38.2, 78.2, 41.7, 42.9, 42.5, 37.3, 43.0, 38.7, 32.7, 71.5, 28.7, 41.8, 39.8, 34.6 
 2019-04-26 02:26:47.167424 61.9, 65.0, 58.7, 60.9, 67.5, 58.0, 57.0, 60.0, 59.6, 57.3, 59.1, 61.0, 73.2, 59.1, 59.4, 57.0, 62.0, 58.6, 50.0, 55.5, 71.3, 41.9, 53.9, 50.3, 56.9, 43.3, 33.1, 56.9, 72.7, 14.1, 58.2, 12.7, 61.7, 52.6, 50.6, 55.8, 72.3, 38.7, 52.3, 48.7, 56.8, 37.4, 21.8, 57.1, 71.3, 13.6, 55.3, 12.1, 60.0, 60.0, 59.7, 59.9, 70.9, 58.8, 55.3, 59.3, 57.4, 55.0, 57.6, 60.1, 66.9, 56.6, 58.8, 58.0, 60.5 
 2019-04-26 02:26:48.734156 29.5, 31.8, 15.3, 22.3, 49.0, 19.0, 6.3, 17.0, 26.1, 29.9, 3.2, 25.6, 51.0, 29.3, 8.7, 0.0, 30.0, 30.4, 8.9, 21.9, 57.0, 15.9, 1.3, 10.6, 24.7, 28.3, 0.0, 23.1, 55.2, 30.6, 6.9, 0.6, 30.4, 30.4, 8.2, 19.9, 55.8, 15.8, 0.0, 9.6, 24.8, 28.6, 0.0, 23.9, 52.8, 30.6, 6.3, 0.0, 30.4, 30.2, 10.7, 23.9, 56.1, 17.0, 0.0, 12.4, 26.1, 31.4, 0.0, 25.0, 50.7, 30.8, 5.1, 0.0, 28.4 
 2019-04-26 02:26:50.325085 84.1, 85.9, 82.8, 83.8, 91.7, 83.0, 82.9, 84.2, 83.3, 83.2, 82.2, 83.3, 93.3, 83.3, 83.1, 82.1, 81.0, 63.7, 56.7, 57.7, 92.9, 48.4, 49.7, 64.5, 70.7, 46.9, 29.6, 49.4, 93.5, 19.0, 67.7, 42.9, 56.1, 66.7, 57.0, 56.6, 94.1, 48.4, 50.3, 64.6, 70.8, 48.7, 25.2, 47.7, 92.7, 16.6, 66.5, 42.9, 84.2, 84.4, 81.5, 83.4, 93.1, 83.9, 83.0, 84.7, 84.0, 83.4, 59.7, 83.2, 92.4, 83.0, 84.2, 81.8, 83.9 
 2019-04-26 02:26:51.918076 36.4, 52.3, 42.6, 32.1, 75.7, 32.3, 43.8, 41.8, 26.1, 47.1, 36.4, 33.8, 83.2, 29.9, 51.9, 39.0, 29.9, 39.0, 40.0, 13.4, 82.2, 22.3, 37.6, 20.4, 19.0, 28.2, 20.3, 11.3, 81.6, 16.4, 44.0, 27.8, 22.3, 38.1, 37.8, 13.8, 84.4, 21.2, 35.9, 20.9, 17.8, 27.8, 18.5, 11.4, 80.4, 14.6, 42.6, 26.5, 25.5, 50.0, 44.3, 31.8, 83.1, 31.6, 44.2, 41.0, 28.7, 47.1, 37.6, 24.8, 76.2, 30.4, 52.3, 37.8, 25.9 
 2019-04-26 02:26:53.502553 75.6, 77.6, 74.8, 75.9, 87.3, 76.6, 75.8, 73.5, 74.7, 75.2, 75.2, 75.9, 90.2, 75.5, 75.0, 74.8, 75.8, 63.7, 15.8, 53.1, 90.4, 58.9, 60.4, 31.6, 51.0, 16.6, 31.4, 26.5, 89.6, 25.6, 34.6, 45.9, 51.6, 59.6, 16.4, 47.4, 90.8, 57.2, 57.8, 29.9, 51.0, 16.8, 29.3, 27.7, 89.0, 27.3, 33.3, 43.3, 76.3, 77.6, 74.0, 76.1, 90.4, 76.8, 77.8, 75.3, 75.3, 75.3, 74.5, 76.6, 87.0, 74.5, 74.0, 75.6, 75.6 
 2019-04-26 02:26:55.090607 14.2, 24.0, 6.8, 14.8, 60.0, 0.6, 8.0, 7.5, 15.5, 18.1, 6.2, 5.6, 72.6, 0.0, 0.0, 8.1, 15.4, 23.0, 6.8, 14.8, 70.0, 0.6, 8.0, 8.0, 17.3, 19.1, 6.2, 6.1, 73.8, 0.6, 0.0, 9.3, 17.8, 21.9, 6.2, 14.8, 74.0, 0.6, 6.2, 8.0, 17.3, 18.8, 6.7, 5.6, 67.1, 0.0, 0.0, 8.6, 15.4, 23.5, 6.2, 14.8, 72.4, 0.6, 7.4, 8.6, 16.8, 18.8, 5.6, 5.5, 63.0, 0.0, 0.0, 9.8, 15.4 
 2019-04-26 02:26:56.717410 22.6, 32.0, 21.4, 16.4, 64.4, 17.2, 5.8, 7.6, 16.4, 12.7, 13.3, 6.3, 72.9, 3.8, 8.9, 3.2, 20.5, 29.5, 21.5, 16.5, 74.7, 16.2, 7.5, 5.1, 17.0, 13.4, 14.4, 6.3, 74.7, 2.6, 10.1, 3.8, 23.7, 29.3, 20.9, 15.3, 75.2, 19.0, 7.5, 6.3, 16.6, 13.4, 13.3, 6.3, 72.8, 3.2, 9.6, 3.8, 23.3, 27.3, 19.7, 14.7, 74.5, 18.4, 6.9, 5.7, 16.5, 11.7, 13.8, 6.3, 68.5, 2.5, 9.0, 2.5, 21.3 
 2019-04-26 02:26:58.305708 11.0, 15.4, 12.0, 7.8, 34.9, 2.6, 12.8, 3.8, 5.1, 3.8, 4.4, 4.5, 33.8, 0.0, 12.3, 1.3, 10.3, 13.7, 12.1, 9.0, 38.1, 2.6, 14.0, 3.9, 5.8, 3.9, 3.8, 5.1, 38.9, 0.0, 15.2, 1.3, 12.7, 14.1, 11.5, 8.9, 39.9, 1.9, 12.8, 5.1, 5.7, 4.5, 4.5, 5.1, 38.8, 0.0, 12.4, 0.6, 9.6, 14.1, 11.5, 7.7, 39.3, 3.2, 12.9, 5.1, 5.8, 3.8, 5.0, 5.1, 31.9, 0.0, 13.5, 1.3, 11.3 
 2019-04-26 02:26:59.869121 88.4, 85.2, 89.2, 89.6, 91.1, 89.7, 89.5, 89.3, 88.4, 89.9, 89.5, 88.7, 94.0, 87.7, 89.7, 89.9, 89.0, 76.6, 89.4, 87.0, 92.0, 85.2, 89.5, 79.9, 86.7, 82.4, 89.0, 62.0, 92.4, 87.6, 89.5, 87.8, 69.0, 84.9, 87.7, 89.2, 92.8, 82.7, 88.7, 89.6, 86.6, 82.3, 87.7, 56.3, 92.9, 86.4, 87.0, 89.0, 89.6, 77.4, 89.7, 89.7, 92.9, 89.5, 89.4, 89.7, 89.1, 89.7, 89.6, 61.4, 91.6, 87.1, 89.6, 89.7, 76.7 
 2019-04-26 02:27:01.446349 22.6, 26.2, 23.5, 21.0, 57.1, 20.4, 24.0, 26.9, 25.1, 23.7, 24.4, 22.9, 62.5, 19.2, 21.4, 23.8, 22.2, 26.9, 22.6, 9.4, 65.1, 20.0, 24.4, 28.6, 25.3, 24.0, 18.0, 22.9, 64.4, 7.1, 21.6, 25.3, 21.8, 25.9, 21.6, 8.4, 66.0, 20.7, 25.7, 26.4, 24.7, 23.5, 16.9, 21.5, 62.3, 6.5, 21.4, 24.0, 20.7, 26.7, 22.2, 21.1, 66.2, 19.9, 24.0, 28.0, 24.4, 22.0, 23.4, 23.4, 58.0, 18.7, 20.5, 25.0, 23.2 
 2019-04-26 02:27:03.134983 59.6, 68.6, 57.2, 59.4, 72.5, 59.5, 59.9, 59.5, 59.9, 58.8, 59.0, 58.4, 80.9, 58.3, 57.8, 59.1, 58.0, 57.1, 20.9, 58.1, 77.2, 55.8, 56.9, 40.0, 52.3, 56.5, 58.6, 55.3, 78.7, 33.3, 48.1, 31.0, 26.1, 56.5, 27.4, 58.2, 80.1, 57.1, 56.1, 38.2, 58.8, 55.6, 50.9, 55.3, 78.1, 19.6, 45.8, 29.3, 57.2, 59.1, 58.6, 58.6, 78.9, 58.3, 59.1, 59.4, 59.1, 59.6, 59.7, 59.7, 73.1, 58.6, 57.2, 58.9, 55.1 
 2019-04-26 02:27:04.706271 51.0, 50.3, 36.2, 43.2, 65.5, 43.6, 51.0, 39.2, 38.1, 41.0, 7.5, 40.0, 74.7, 50.6, 44.3, 32.7, 50.0, 40.4, 1.3, 45.5, 71.5, 41.8, 50.0, 39.7, 40.3, 42.1, 1.3, 40.8, 74.0, 50.6, 46.0, 25.6, 44.9, 40.8, 1.3, 43.9, 72.9, 41.6, 50.6, 38.5, 38.5, 38.8, 2.5, 40.9, 72.3, 51.0, 43.9, 23.7, 52.2, 49.0, 1.3, 46.9, 73.2, 43.9, 51.3, 38.3, 37.5, 44.1, 1.3, 39.7, 69.5, 51.6, 42.8, 24.8, 52.3 
 2019-04-26 02:27:06.292163 48.4, 53.8, 36.4, 48.5, 56.0, 49.1, 38.3, 37.0, 47.8, 48.8, 38.5, 37.9, 64.1, 47.8, 47.8, 34.8, 48.5, 42.0, 35.4, 48.5, 61.8, 48.2, 35.2, 35.6, 48.8, 48.1, 38.9, 35.0, 62.2, 47.8, 44.8, 35.5, 48.8, 46.9, 33.7, 47.8, 63.2, 48.2, 32.5, 36.0, 47.9, 47.5, 38.5, 25.8, 61.9, 47.8, 45.1, 34.4, 48.8, 37.6, 27.6, 48.5, 62.5, 48.2, 34.9, 36.2, 49.1, 48.4, 38.9, 31.9, 57.8, 47.8, 48.8, 33.7, 48.4 
 2019-04-26 02:27:07.929373 77.8, 78.1, 74.2, 75.8, 84.9, 73.9, 75.3, 75.7, 75.2, 74.2, 73.2, 75.3, 86.5, 74.8, 75.5, 74.5, 76.3, 54.1, 39.1, 51.3, 88.1, 28.3, 46.1, 47.1, 68.8, 34.2, 35.0, 35.3, 86.1, 44.9, 47.7, 30.8, 70.4, 50.6, 39.4, 46.5, 88.8, 26.8, 45.4, 43.2, 65.6, 35.0, 32.7, 34.4, 85.8, 42.9, 48.4, 29.3, 77.6, 75.8, 75.6, 76.4, 88.3, 74.8, 74.7, 76.8, 78.1, 74.2, 74.1, 74.0, 84.9, 75.9, 76.6, 74.4, 77.3 
 2019-04-26 02:27:09.509804 75.3, 78.6, 76.0, 69.9, 89.2, 76.7, 76.4, 48.7, 74.5, 77.4, 75.6, 64.3, 92.7, 68.2, 77.8, 49.4, 75.5, 72.2, 55.3, 50.9, 92.4, 69.5, 66.0, 46.2, 62.8, 69.4, 44.4, 44.0, 92.3, 66.2, 61.2, 35.7, 51.3, 66.7, 51.9, 50.6, 92.9, 68.1, 60.0, 45.9, 57.5, 69.6, 40.8, 44.0, 91.4, 62.2, 58.8, 31.8, 75.6, 73.9, 76.8, 67.7, 92.3, 76.7, 71.2, 54.5, 74.2, 77.3, 75.9, 54.1, 89.2, 67.5, 78.6, 45.2, 74.7 
 2019-04-26 02:27:11.105101 92.3, 79.4, 92.3, 93.0, 91.6, 92.4, 92.3, 92.4, 92.3, 92.3, 92.9, 93.0, 85.8, 91.1, 51.0, 92.2, 92.1, 92.3, 90.7, 92.2, 93.3, 91.7, 92.3, 92.2, 92.3, 92.3, 92.5, 92.6, 93.6, 91.0, 87.7, 92.4, 91.8, 92.2, 92.0, 92.3, 94.8, 92.3, 91.8, 91.7, 92.5, 91.9, 92.3, 91.8, 93.0, 91.0, 88.5, 92.3, 92.3, 91.1, 92.4, 92.2, 94.9, 92.4, 92.9, 92.2, 92.2, 92.3, 92.5, 92.2, 93.7, 91.7, 91.8, 92.9, 87.7 
 2019-04-26 02:27:12.687691 96.9, 97.5, 96.9, 96.9, 97.5, 96.9, 96.9, 97.5, 96.3, 97.0, 89.0, 96.9, 98.8, 96.9, 97.5, 97.5, 96.9, 95.7, 75.3, 78.3, 98.1, 95.7, 80.2, 96.3, 89.6, 78.4, 69.9, 96.9, 97.5, 78.4, 85.3, 70.7, 96.9, 96.3, 69.4, 97.0, 98.1, 96.9, 96.9, 97.5, 83.2, 78.4, 70.1, 90.1, 96.2, 77.5, 90.7, 96.9, 96.9, 96.9, 96.9, 97.5, 98.1, 97.5, 96.3, 96.9, 96.9, 96.9, 96.9, 97.5, 97.5, 97.5, 97.5, 97.0, 78.9 
 2019-04-26 02:27:14.314492 46.5, 47.5, 29.4, 31.3, 58.1, 45.7, 47.4, 35.0, 42.9, 28.9, 41.1, 41.8, 66.4, 34.0, 47.8, 45.9, 45.6, 44.7, 10.1, 26.3, 64.5, 41.9, 44.4, 16.5, 36.1, 23.9, 29.3, 34.6, 64.5, 17.1, 38.8, 40.8, 36.8, 45.3, 10.7, 25.6, 66.7, 42.5, 47.5, 16.3, 36.2, 23.3, 29.6, 35.0, 64.6, 16.4, 37.5, 39.4, 45.5, 45.6, 11.3, 30.2, 64.1, 46.2, 50.0, 17.5, 42.1, 27.6, 41.9, 42.4, 58.4, 18.5, 47.8, 46.8, 46.2 
 2019-04-26 02:27:15.913070 90.3, 90.4, 83.2, 91.4, 95.5, 91.7, 88.0, 92.5, 91.6, 91.1, 91.8, 91.6, 97.4, 89.6, 88.1, 91.8, 89.5, 58.6, 65.2, 62.0, 96.8, 69.4, 75.2, 68.7, 43.1, 60.6, 64.5, 37.5, 96.8, 58.9, 81.3, 57.3, 35.8, 58.3, 53.8, 55.7, 96.8, 64.6, 82.8, 75.0, 48.4, 37.2, 66.0, 39.9, 96.2, 51.6, 68.4, 40.5, 89.2, 90.9, 92.9, 91.7, 96.8, 91.7, 91.6, 91.8, 91.4, 91.7, 91.0, 86.0, 96.2, 88.7, 86.1, 91.8, 91.1 
 2019-04-26 02:27:17.506198 80.0, 80.4, 77.9, 73.2, 88.6, 78.5, 77.8, 73.9, 67.5, 80.3, 78.0, 79.9, 90.7, 78.3, 79.2, 55.5, 77.0, 65.8, 59.0, 41.1, 91.3, 54.1, 40.5, 52.9, 51.2, 54.4, 45.2, 34.6, 90.8, 68.1, 53.2, 35.8, 48.4, 64.5, 57.9, 41.5, 92.8, 52.3, 39.7, 56.1, 49.4, 52.8, 34.6, 34.6, 91.0, 66.9, 54.1, 29.9, 78.9, 80.4, 74.8, 72.5, 91.6, 75.9, 76.6, 76.3, 67.1, 79.4, 76.9, 80.4, 89.1, 80.4, 76.1, 46.5, 78.9 
 2019-04-26 02:27:19.101914 25.8, 34.1, 27.4, 28.0, 44.1, 27.6, 21.7, 27.7, 22.3, 28.0, 26.5, 27.1, 53.7, 27.1, 28.9, 28.5, 25.6, 19.9, 5.1, 12.7, 52.3, 20.6, 16.4, 26.9, 12.0, 13.9, 7.5, 8.9, 53.2, 12.2, 15.2, 13.3, 10.9, 19.6, 5.0, 13.2, 55.0, 20.9, 13.5, 24.5, 13.8, 12.7, 7.1, 10.0, 51.3, 12.7, 15.1, 10.3, 26.6, 29.1, 26.5, 28.0, 52.6, 28.7, 26.1, 26.8, 22.4, 28.0, 26.9, 26.9, 43.3, 26.9, 28.5, 26.6, 25.9 
 2019-04-26 02:27:20.690428 28.8, 29.7, 25.7, 14.8, 57.2, 13.5, 25.6, 26.9, 24.2, 26.5, 22.7, 12.2, 61.6, 24.3, 27.0, 21.2, 31.0, 27.4, 24.2, 13.4, 62.9, 13.5, 26.1, 24.5, 24.4, 26.0, 21.9, 7.7, 62.3, 23.2, 28.3, 20.0, 28.7, 24.0, 24.8, 12.8, 63.5, 14.6, 27.1, 25.0, 23.7, 26.9, 23.6, 7.7, 60.0, 23.9, 27.4, 19.0, 26.3, 30.1, 27.6, 17.5, 65.7, 16.1, 27.6, 27.1, 22.9, 27.3, 23.2, 7.1, 57.2, 25.8, 28.2, 20.1, 27.3 
 2019-04-26 02:27:22.262396 85.5, 76.9, 84.6, 85.5, 89.2, 85.0, 84.7, 84.3, 85.2, 84.6, 84.6, 85.2, 92.2, 84.5, 84.6, 84.9, 84.4, 43.7, 84.0, 84.1, 90.8, 82.5, 80.8, 82.8, 82.6, 83.8, 82.6, 84.6, 91.2, 83.4, 81.8, 84.3, 73.9, 66.5, 84.2, 77.3, 91.4, 82.2, 82.8, 82.2, 83.8, 84.7, 82.6, 83.4, 90.5, 82.5, 83.4, 83.4, 84.5, 82.7, 84.8, 84.9, 91.4, 85.1, 85.4, 84.5, 85.1, 84.8, 85.4, 85.0, 89.9, 84.8, 85.3, 85.2, 84.5 
 2019-04-26 02:27:23.841671 22.7, 32.1, 21.7, 17.7, 61.4, 21.7, 10.8, 4.5, 9.4, 28.3, 20.0, 18.2, 73.3, 16.4, 1.3, 4.4, 22.2, 31.4, 18.2, 17.7, 73.0, 22.2, 1.9, 5.1, 0.0, 27.8, 13.9, 15.4, 72.9, 12.5, 1.9, 5.0, 24.8, 30.6, 17.7, 17.2, 75.0, 22.6, 1.9, 4.5, 0.0, 28.9, 13.9, 16.4, 71.2, 11.5, 1.9, 4.4, 23.4, 29.5, 22.6, 17.7, 73.0, 22.6, 1.9, 5.0, 0.0, 26.1, 21.9, 18.8, 64.9, 15.4, 1.3, 4.5, 22.8 
 2019-04-26 02:27:25.430439 46.5, 57.0, 45.6, 48.7, 69.2, 39.6, 42.5, 26.4, 35.2, 47.2, 34.6, 45.5, 79.6, 26.6, 35.3, 14.4, 45.2, 45.2, 42.4, 41.8, 78.4, 29.6, 43.5, 21.4, 22.2, 43.0, 32.9, 39.2, 79.6, 20.6, 38.1, 9.4, 48.7, 46.8, 42.1, 41.5, 80.4, 35.0, 41.8, 21.4, 21.1, 43.4, 32.5, 38.6, 77.0, 20.1, 35.3, 7.5, 45.5, 51.9, 44.5, 50.0, 78.1, 39.2, 41.0, 26.9, 21.3, 47.4, 32.9, 46.5, 72.4, 28.0, 36.1, 13.8, 47.2 
 2019-04-26 02:27:27.026595 42.9, 53.0, 48.1, 50.0, 72.3, 51.0, 49.1, 50.3, 27.7, 50.3, 45.4, 49.1, 81.5, 49.7, 44.5, 48.7, 43.8, 31.4, 32.7, 49.0, 78.4, 44.9, 37.7, 42.4, 24.5, 43.5, 30.0, 34.0, 79.1, 38.9, 36.5, 34.4, 40.3, 49.4, 14.3, 49.1, 81.0, 45.3, 38.0, 42.1, 23.9, 33.3, 28.0, 35.8, 77.2, 37.5, 35.8, 33.5, 41.7, 52.5, 47.8, 49.4, 79.7, 52.2, 47.8, 51.0, 27.7, 50.6, 37.1, 48.1, 74.0, 50.3, 42.9, 48.1, 42.8 
 2019-04-26 02:27:28.628907 84.4, 85.8, 84.7, 83.6, 90.2, 83.2, 84.5, 84.3, 83.6, 82.5, 84.2, 83.9, 92.9, 83.3, 83.1, 82.5, 83.7, 73.9, 58.7, 64.3, 92.4, 56.7, 66.7, 75.6, 78.2, 11.5, 50.6, 65.6, 92.2, 40.4, 51.3, 10.1, 66.5, 76.6, 58.9, 68.8, 93.1, 55.2, 67.1, 71.0, 78.6, 12.1, 48.4, 63.9, 91.4, 43.9, 53.7, 8.9, 85.4, 85.9, 83.8, 84.1, 92.5, 84.5, 84.8, 84.3, 85.4, 84.4, 84.0, 85.1, 90.8, 82.8, 83.5, 83.2, 84.3 
 2019-04-26 02:27:30.213643 36.3, 39.6, 42.1, 43.2, 68.8, 43.3, 41.5, 38.7, 35.4, 40.8, 41.5, 44.4, 78.5, 40.8, 39.0, 36.7, 34.4, 38.4, 34.4, 30.8, 75.3, 27.2, 29.1, 26.9, 21.1, 27.0, 31.6, 40.4, 75.5, 33.1, 28.6, 14.6, 14.6, 36.5, 35.8, 28.7, 78.6, 27.2, 28.0, 25.8, 21.9, 29.7, 29.9, 41.2, 74.7, 33.3, 29.1, 14.5, 34.4, 39.0, 41.7, 44.2, 76.0, 43.3, 40.9, 39.9, 31.8, 41.1, 40.8, 44.9, 69.1, 36.3, 38.6, 14.6, 33.5 
 2019-04-26 02:27:31.809829 36.9, 46.7, 17.0, 28.8, 66.4, 23.6, 33.1, 24.1, 18.4, 32.5, 19.3, 25.1, 77.6, 27.0, 24.4, 29.4, 36.6, 40.1, 13.9, 26.8, 76.3, 18.0, 31.7, 22.1, 16.5, 30.1, 15.3, 23.6, 76.0, 25.1, 23.8, 27.9, 26.1, 39.1, 13.9, 28.1, 78.7, 23.0, 30.9, 21.0, 17.0, 30.1, 15.3, 23.8, 75.0, 24.8, 23.8, 26.8, 36.0, 42.0, 16.4, 29.7, 75.5, 22.7, 32.1, 23.5, 19.9, 32.3, 18.9, 24.2, 69.7, 27.0, 26.9, 30.1, 36.8 
