 2019-04-26 02:09:02.673444 28.9, 43.5, 22.7, 27.9, 76.6, 26.8, 31.2, 35.9, 21.7, 32.5, 14.0, 23.7, 82.1, 18.8, 9.6, 32.1, 29.3, 37.2, 23.7, 28.2, 79.7, 25.8, 31.4, 33.3, 22.2, 33.3, 14.0, 24.2, 71.5, 19.7, 8.3, 32.1, 29.9, 35.7, 23.7, 28.4, 71.8, 25.2, 32.7, 35.7, 21.7, 32.3, 14.0, 22.6, 75.5, 19.4, 8.3, 31.8, 28.8 
 2019-04-26 02:09:04.240790 61.4, 69.7, 50.9, 54.0, 88.8, 58.7, 49.4, 50.9, 46.3, 61.5, 40.6, 59.4, 91.1, 53.7, 39.5, 31.7, 57.5, 57.3, 51.9, 54.9, 89.5, 59.3, 49.1, 50.6, 45.9, 61.6, 35.0, 59.5, 85.7, 49.4, 39.1, 30.0, 53.4, 67.1, 51.2, 55.5, 85.3, 58.9, 48.4, 50.6, 45.9, 62.1, 40.1, 60.4, 85.6, 53.7, 39.1, 28.1, 61.1 
 2019-04-26 02:09:05.865043 55.6, 56.1, 58.3, 57.3, 84.8, 58.4, 51.3, 56.5, 35.3, 47.7, 54.2, 47.1, 87.8, 32.9, 52.0, 43.2, 20.8, 51.3, 58.6, 57.7, 86.1, 58.7, 50.6, 56.1, 35.7, 48.1, 55.0, 47.1, 81.8, 37.0, 52.3, 42.9, 21.8, 53.5, 58.6, 57.2, 81.6, 58.7, 50.6, 57.8, 36.8, 47.7, 52.3, 47.8, 83.6, 36.1, 54.2, 43.3, 56.1 
 2019-04-26 02:09:07.433040 77.6, 69.3, 65.2, 49.7, 93.4, 64.5, 50.6, 41.2, 51.0, 34.2, 41.0, 32.5, 94.8, 48.7, 30.3, 52.9, 72.6, 66.9, 65.6, 50.3, 92.9, 64.7, 50.0, 41.3, 50.6, 26.9, 41.8, 31.2, 92.3, 48.4, 30.6, 55.1, 68.2, 60.6, 66.0, 50.6, 92.2, 64.3, 50.0, 40.1, 51.9, 33.8, 41.3, 32.1, 92.8, 50.3, 29.7, 51.3, 77.3 
 2019-04-26 02:09:09.009343 15.7, 18.7, 12.6, 15.3, 64.5, 7.1, 6.5, 14.8, 9.5, 9.4, 13.5, 14.1, 69.9, 9.9, 2.4, 11.7, 17.1, 16.1, 13.0, 15.4, 67.1, 7.6, 5.4, 15.4, 9.5, 10.0, 12.9, 13.0, 56.6, 9.4, 2.4, 10.7, 18.7, 17.1, 12.9, 14.8, 57.6, 7.6, 5.4, 13.8, 10.5, 8.9, 11.9, 13.6, 61.3, 9.4, 2.9, 11.2, 15.5 
 2019-04-26 02:09:10.705652 1.3, 10.2, 5.2, 0.6, 35.1, 0.0, 0.7, 4.5, 0.0, 0.0, 0.0, 0.0, 44.8, 0.0, 0.0, 0.0, 2.6, 7.8, 4.6, 0.0, 39.4, 0.0, 3.2, 3.8, 0.6, 0.0, 0.0, 0.0, 35.5, 0.0, 0.0, 0.0, 4.6, 9.0, 4.6, 0.6, 31.4, 0.0, 1.3, 4.5, 0.0, 0.0, 0.0, 0.6, 38.7, 0.0, 0.6, 0.0, 4.5 
 2019-04-26 02:09:12.268455 26.6, 26.7, 29.3, 25.3, 36.0, 23.1, 29.3, 30.6, 29.1, 23.8, 23.4, 18.1, 42.0, 6.9, 31.1, 15.2, 31.3, 28.0, 28.2, 27.2, 38.3, 23.1, 30.4, 31.4, 29.3, 23.3, 24.1, 16.5, 35.2, 6.3, 28.5, 15.8, 30.3, 30.0, 30.4, 25.8, 33.3, 23.1, 30.6, 30.8, 29.7, 23.9, 24.4, 17.5, 35.9, 6.3, 30.2, 16.2, 29.9 
 2019-04-26 02:09:13.861539 55.6, 55.4, 48.4, 39.2, 79.7, 39.5, 35.8, 48.4, 44.7, 38.5, 29.0, 35.4, 79.9, 48.1, 28.8, 49.7, 56.0, 48.8, 48.8, 39.8, 81.4, 41.6, 34.6, 48.8, 45.3, 38.7, 30.9, 34.6, 75.8, 47.9, 31.2, 49.7, 46.9, 48.8, 45.3, 39.4, 77.7, 40.9, 35.2, 48.1, 45.1, 39.3, 28.1, 35.0, 77.7, 47.2, 32.1, 49.4, 56.2 
 2019-04-26 02:09:15.500964 70.3, 74.1, 66.0, 53.2, 89.0, 58.7, 49.0, 57.6, 61.5, 56.9, 44.6, 33.8, 91.1, 51.9, 20.3, 55.1, 70.3, 67.7, 65.2, 49.7, 89.5, 59.2, 49.4, 55.6, 60.6, 54.4, 45.0, 33.5, 86.3, 46.8, 18.6, 54.2, 70.8, 65.2, 66.0, 51.9, 86.8, 59.4, 48.1, 56.1, 60.9, 54.8, 43.9, 30.8, 87.1, 51.2, 22.3, 55.7, 71.5 
 2019-04-26 02:09:17.073473 27.2, 35.0, 18.2, 20.1, 50.0, 27.1, 20.5, 17.9, 29.9, 13.0, 17.2, 8.9, 57.1, 11.5, 18.6, 20.8, 15.9, 29.0, 17.7, 20.6, 56.3, 26.0, 20.5, 17.3, 30.1, 14.0, 16.0, 7.6, 49.3, 12.6, 19.0, 21.3, 16.5, 28.1, 16.7, 20.5, 51.0, 27.6, 21.4, 17.9, 29.0, 13.5, 14.9, 7.6, 53.4, 11.4, 18.7, 21.4, 28.4 
