 2019-04-26 01:36:18.203419 5.7, 4.4, 8.6, 6.8, 5.3, 1.9, 7.3, 0.0, 5.0, 2.5, 3.8, 0.0, 7.7, 0.6, 6.6, 0.0, 8.3, 5.6, 6.1, 5.7, 5.6, 4.4, 10.3, 0.0, 8.4, 5.0, 6.7, 0.0, 6.3, 0.6, 5.2, 0.0, 7.8 
 2019-04-26 01:36:19.824233 7.8, 10.2, 6.9, 7.1, 8.3, 6.5, 6.8, 0.0, 2.7, 7.1, 3.3, 1.3, 10.2, 5.9, 4.3, 0.0, 8.1, 6.6, 9.5, 5.3, 8.3, 4.6, 3.8, 0.0, 6.9, 7.1, 4.6, 0.0, 8.7, 6.5, 7.5, 0.0, 6.3 
 2019-04-26 01:36:21.388073 7.8, 14.7, 4.9, 5.2, 8.8, 6.5, 5.5, 0.0, 5.2, 5.8, 6.4, 0.6, 6.0, 7.1, 7.0, 0.0, 8.9, 9.7, 7.6, 7.2, 7.8, 7.1, 5.3, 0.6, 7.6, 7.7, 5.8, 0.0, 9.4, 6.5, 5.5, 0.0, 5.6 
 2019-04-26 01:36:22.951959 5.3, 6.6, 8.1, 3.9, 6.9, 8.9, 4.8, 0.0, 5.2, 3.3, 3.9, 0.0, 7.3, 6.5, 10.1, 0.0, 6.7, 4.5, 5.6, 5.9, 5.2, 5.9, 4.4, 0.0, 10.8, 5.2, 3.9, 0.6, 9.3, 5.2, 7.7, 0.0, 6.9 
 2019-04-26 01:36:24.512525 5.8, 9.9, 6.8, 5.8, 6.8, 3.2, 7.5, 1.3, 6.9, 4.5, 3.2, 0.6, 5.9, 5.8, 8.7, 0.0, 6.5, 3.2, 8.8, 4.5, 3.9, 5.2, 9.4, 0.6, 5.6, 3.8, 5.0, 0.0, 9.8, 4.5, 7.3, 0.0, 5.4 
 2019-04-26 01:36:26.087270 5.3, 10.1, 6.2, 4.5, 7.5, 6.5, 11.3, 4.5, 3.3, 7.0, 5.2, 0.0, 7.2, 7.7, 6.3, 1.3, 8.0, 4.5, 6.3, 3.9, 4.5, 5.8, 9.4, 3.9, 4.9, 4.6, 1.9, 0.0, 9.9, 3.9, 8.1, 0.0, 10.0 
 2019-04-26 01:36:27.663191 7.8, 6.6, 8.3, 5.2, 6.2, 6.4, 6.3, 5.2, 4.6, 4.0, 0.6, 0.0, 5.1, 5.2, 4.3, 3.8, 9.6, 5.2, 6.2, 4.6, 2.6, 2.6, 8.1, 2.6, 5.6, 5.3, 0.0, 0.0, 7.2, 5.1, 4.2, 6.4, 7.6 
 2019-04-26 01:36:29.223823 5.2, 10.0, 4.2, 5.8, 6.0, 5.2, 8.7, 3.2, 3.8, 4.5, 0.0, 0.0, 8.0, 3.9, 7.4, 4.6, 7.7, 7.6, 8.8, 4.5, 5.1, 5.7, 8.6, 3.2, 3.5, 5.1, 0.0, 0.6, 6.4, 3.9, 6.1, 3.9, 6.8 
 2019-04-26 01:36:30.800362 2.6, 2.2, 2.0, 1.9, 3.2, 1.9, 1.3, 1.3, 2.5, 2.5, 0.0, 0.0, 3.9, 2.6, 3.2, 3.2, 2.6, 3.2, 2.0, 1.9, 2.5, 1.9, 1.3, 1.3, 3.8, 1.9, 0.0, 0.0, 3.3, 1.9, 2.0, 1.9, 3.9 
 2019-04-26 01:36:32.371496 1.9, 0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
 2019-04-26 01:36:33.918382 1.2, 0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
 
