18:21:26.251169 0.98 0.98 76.00 71.00 144.06
18:21:32.570820 0.98 0.98 91.00 71.00 158.76
18:21:39.018968 0.98 0.98 88.00 71.00 155.82
18:21:45.512305 0.98 0.98 87.00 71.00 154.84
18:21:51.933752 0.98 0.98 92.00 71.00 159.74
18:21:58.083510 0.98 0.98 97.00 71.00 164.64
18:22:04.002578 0.98 0.98 98.00 71.00 165.62
18:22:09.858947 0.98 0.98 98.00 71.00 165.62
18:22:15.718583 0.98 0.98 98.00 70.00 164.64
18:22:21.407008 0.98 0.98 98.00 71.00 165.62
18:22:27.242887 0.98 0.98 98.00 71.00 165.62
18:22:33.233773 0.98 0.98 78.00 71.00 146.02
18:22:38.969064 0.98 0.98 77.00 70.00 144.06
18:22:45.113226 0.98 0.98 77.00 71.00 145.04
18:22:51.117237 0.98 0.98 77.00 70.00 144.06
