17:27:09.698336 0.98 0.98 75.00 71.00 143.08
17:27:15.273827 0.98 0.98 83.00 71.00 150.92
17:27:21.713822 0.98 0.98 84.00 71.00 151.9
17:27:26.982571 0.98 0.98 85.00 71.00 152.88
17:27:32.081793 0.98 0.98 87.00 71.00 154.84
17:27:37.509756 0.98 0.98 85.00 71.00 152.88
17:27:42.903682 0.98 0.98 87.00 71.00 154.84
17:27:49.433376 0.98 0.98 88.00 71.00 155.82
17:27:54.957465 0.98 0.98 89.00 71.00 156.8
17:28:00.369822 0.98 0.98 89.00 71.00 156.8
17:28:06.065741 0.98 0.98 89.00 70.00 155.82
17:28:11.672883 0.98 0.98 89.00 71.00 156.8
17:28:18.015361 0.98 0.98 77.00 70.00 144.06
17:28:24.164267 0.98 0.98 76.00 71.00 144.06
17:28:30.448346 0.98 0.98 76.00 71.00 144.06
17:28:36.589591 0.98 0.98 77.00 71.00 145.04
