18:50:36.318374 0.98 0.98 76.00 72.00 145.04
18:50:42.370234 0.98 0.98 88.00 72.00 156.8
18:50:48.143964 0.98 0.98 95.00 72.00 163.66
18:50:54.012072 0.98 0.98 95.00 75.00 166.6
18:50:59.870920 0.98 0.98 97.00 72.00 165.62
18:51:05.886225 0.98 0.98 90.00 76.00 162.68
18:51:11.586647 0.98 0.98 87.00 82.00 165.62
18:51:17.744342 0.98 0.98 85.00 79.00 160.72
18:51:24.386607 0.98 0.98 87.00 81.00 164.64
18:51:29.954749 0.98 0.98 91.00 72.00 159.74
18:51:36.216567 0.98 0.98 86.00 79.00 161.7
18:51:42.288914 0.98 0.98 79.00 72.00 147.98
18:51:48.460037 0.98 0.98 77.00 71.00 145.04
18:51:54.732023 0.98 0.98 76.00 72.00 145.04
18:52:00.912090 0.98 0.98 77.00 72.00 146.02
