18:03:18.874062 0.98 0.98 75.00 71.00 143.08
18:03:24.922236 0.98 0.98 95.00 71.00 162.68
18:03:31.054171 0.98 0.98 93.00 71.00 160.72
18:03:36.995160 0.98 0.98 87.00 71.00 154.84
18:03:42.954011 0.98 0.98 88.00 71.00 155.82
18:03:48.789893 0.98 0.98 93.00 71.00 160.72
18:03:54.653853 0.98 0.98 99.00 71.00 166.6
18:04:00.773189 0.98 0.98 98.00 71.00 165.62
18:04:07.730355 0.98 0.98 97.00 70.00 163.66
18:04:13.388250 0.98 0.98 101.00 70.00 167.58
18:04:19.193537 0.98 0.98 100.00 70.00 166.6
18:04:25.336122 0.98 0.98 77.00 70.00 144.06
18:04:31.515901 0.98 0.98 77.00 70.00 144.06
18:04:37.555711 0.98 0.98 77.00 71.00 145.04
18:04:43.643774 0.98 0.98 77.00 71.00 145.04
