13:00:47.469454 0.98 0.98 71.00 66.00 134.26
13:00:52.657159 0.98 0.98 88.00 66.00 150.92
13:00:57.725348 0.98 0.98 89.00 66.00 151.9
13:01:03.049356 0.98 0.98 86.00 66.00 148.96
13:01:09.249476 0.98 0.98 89.00 66.00 151.9
13:01:16.319134 0.98 0.98 89.00 66.00 151.9
13:01:21.761617 0.98 0.98 87.00 66.00 149.94
13:01:28.241676 0.98 0.98 90.00 66.00 152.88
13:01:33.781676 0.98 0.98 90.00 66.00 152.88
13:01:39.233429 0.98 0.98 88.00 66.00 150.92
13:01:45.621609 0.98 0.98 88.00 66.00 150.92
13:01:51.127514 0.98 0.98 89.00 66.00 151.9
13:01:56.145357 0.98 0.98 85.00 66.00 147.98
13:02:01.185357 0.98 0.98 88.00 66.00 150.92
13:02:06.369345 0.98 0.98 88.00 66.00 150.92
13:02:11.373257 0.98 0.98 85.00 66.00 147.98
