11:35:22.290636 0.98 0.98 70.00 67.00 134.26
11:35:28.230602 0.98 0.98 73.00 67.00 137.2
11:35:41.352226 0.98 0.98 73.00 67.00 137.2
11:35:48.365039 0.98 0.98 72.00 66.00 135.24
11:35:58.124329 0.98 0.98 72.00 67.00 136.22
11:36:07.712340 0.98 0.98 72.00 66.00 135.24
11:36:16.921934 0.98 0.98 73.00 66.00 136.22
11:36:22.131842 0.98 0.98 72.00 66.00 135.24
11:36:29.556312 0.98 0.98 73.00 66.00 136.22
11:36:35.806343 0.98 0.98 72.00 66.00 135.24
11:36:41.792314 0.98 0.98 72.00 66.00 135.24
11:36:47.119804 0.98 0.98 72.00 66.00 135.24
11:36:52.430216 0.98 0.98 72.00 66.00 135.24
