12:42:45.340180 0.98 0.98 70.00 66.00 133.28
12:42:51.488377 0.98 0.98 84.00 66.00 147
12:42:57.696098 0.98 0.98 83.00 66.00 146.02
12:43:02.787666 0.98 0.98 82.00 66.00 145.04
12:43:09.990294 0.98 0.98 82.00 66.00 145.04
12:43:15.182294 0.98 0.98 84.00 66.00 147
12:43:22.582878 0.98 0.98 84.00 66.00 147
12:43:29.104026 0.98 0.98 85.00 66.00 147.98
12:43:36.568598 0.98 0.98 86.00 66.00 148.96
12:43:45.348220 0.98 0.98 83.00 66.00 146.02
12:43:50.687944 0.98 0.98 82.00 66.00 145.04
12:43:55.686852 0.98 0.98 82.00 66.00 145.04
12:44:00.787620 0.98 0.98 80.00 66.00 143.08
12:44:05.928371 0.98 0.98 79.00 66.00 142.1
12:44:11.217814 0.98 0.98 82.00 66.00 145.04
