13:15:09.648146 0.98 0.98 74.00 70.00 141.12
13:15:15.567676 0.98 0.98 74.00 70.00 141.12
13:15:21.699653 0.98 0.98 74.00 69.00 140.14
13:15:27.891810 0.98 0.98 74.00 69.00 140.14
13:15:33.819649 0.98 0.98 74.00 70.00 141.12
13:15:39.847870 0.98 0.98 74.00 70.00 141.12
13:15:45.379424 0.98 0.98 89.00 70.00 155.82
13:15:51.085687 0.98 0.98 90.00 70.00 156.8
13:15:56.729012 0.98 0.98 85.00 69.00 150.92
13:16:02.077591 0.98 0.98 90.00 69.00 155.82
13:16:07.513585 0.98 0.98 90.00 69.00 155.82
13:16:13.305332 0.98 0.98 76.00 69.00 142.1
13:16:19.235996 0.98 0.98 75.00 69.00 141.12
13:16:25.223730 0.98 0.98 74.00 69.00 140.14
13:16:31.127715 0.98 0.98 75.00 69.00 141.12
13:16:37.287870 0.98 0.98 74.00 69.00 140.14
