13:23:28.023082 0.98 0.98 74.00 69.00 140.14
13:23:33.914535 0.98 0.98 74.00 70.00 141.12
13:23:39.793940 0.98 0.98 74.00 70.00 141.12
13:23:45.726926 0.98 0.98 74.00 70.00 141.12
13:23:51.682451 0.98 0.98 74.00 70.00 141.12
13:23:57.674021 0.98 0.98 74.00 70.00 141.12
13:24:03.695320 0.98 0.98 91.00 70.00 157.78
13:24:09.659300 0.98 0.98 91.00 69.00 156.8
13:24:15.707056 0.98 0.98 87.00 69.00 152.88
13:24:21.567054 0.98 0.98 94.00 69.00 159.74
13:24:27.683097 0.98 0.98 90.00 69.00 155.82
13:24:33.737723 0.98 0.98 76.00 69.00 142.1
13:24:39.761833 0.98 0.98 75.00 69.00 141.12
13:24:45.722039 0.98 0.98 74.00 69.00 140.14
13:24:51.673608 0.98 0.98 74.00 69.00 140.14
