2019-04-16 18:27:10.072120 19
2019-04-16 18:27:16.259006 6.1
2019-04-16 18:27:22.509832 6.1
2019-04-16 18:27:28.670009 6.2
2019-04-16 18:27:34.842210 7.9
2019-04-16 18:27:40.850596 20.9
2019-04-16 18:27:46.723322 553.4
2019-04-16 18:27:51.867894 542.9
2019-04-16 18:27:57.235740 571
2019-04-16 18:28:02.555253 557.4
2019-04-16 18:28:08.880134 546.4
2019-04-16 18:28:14.091951 234.8
2019-04-16 18:28:20.483667 7.4
2019-04-16 18:28:26.293866 6.3
2019-04-16 18:28:32.294383 6.5
2019-04-16 18:28:38.277989 6.2
2019-04-16 18:28:43.846425 6.5
  0
