2019-04-16 18:29:24.901986 22.9
2019-04-16 18:29:30.406438 5.8
2019-04-16 18:29:36.337967 6.4
2019-04-16 18:29:42.113886 7.2
2019-04-16 18:29:47.822620 5.3
2019-04-16 18:29:53.617894 7.3
2019-04-16 18:29:59.242570 358.3
2019-04-16 18:30:05.635889 577.7
2019-04-16 18:30:10.913994 553.7
2019-04-16 18:30:16.308473 548.2
2019-04-16 18:30:22.614668 535.5
2019-04-16 18:30:28.696200 296.3
2019-04-16 18:30:34.271126 13.4
2019-04-16 18:30:40.110269 6.7
2019-04-16 18:30:46.133951 6.1
2019-04-16 18:30:52.238134 5.4
2019-04-16 18:30:58.310219 5.7
  0
