2019-04-16 18:08:17.143818 20.7
2019-04-16 18:08:22.894396 4.5
2019-04-16 18:08:28.653879 6.1
2019-04-16 18:08:34.601625 5.4
2019-04-16 18:08:40.545169 6.5
2019-04-16 18:08:46.401433 5.7
2019-04-16 18:08:52.161344 393.8
2019-04-16 18:08:57.696893 553.5
2019-04-16 18:09:03.387138 570.2
2019-04-16 18:09:08.967136 577.7
2019-04-16 18:09:14.490671 562.2
2019-04-16 18:09:20.226949 367
2019-04-16 18:09:26.106072 13.7
2019-04-16 18:09:32.205750 5.3
2019-04-16 18:09:38.173324 5.3
2019-04-16 18:09:44.217547 6.1
2019-04-16 18:09:50.473425 6.1
  0
