2019-04-18 12:09:17.423308 22.1
2019-04-18 12:09:23.138032 7
2019-04-18 12:09:28.757987 7.3
2019-04-18 12:09:34.373813 7.2
2019-04-18 12:09:40.077880 7.2
2019-04-18 12:09:45.917805 8.8
2019-04-18 12:09:51.661789 280
2019-04-18 12:09:58.418101 442
2019-04-18 12:10:05.988416 423.8
2019-04-18 12:10:14.655220 427.1
2019-04-18 12:10:23.162170 107.9
2019-04-18 12:10:28.690290 6.6
2019-04-18 12:10:34.517924 8.5
2019-04-18 12:10:40.257852 7.1
2019-04-18 12:10:45.921789 7.3
2019-04-18 12:10:51.817856 6.9
  0
