2019-04-16 18:14:19.717616 19.8
2019-04-16 18:14:26.092081 5.9
2019-04-16 18:14:32.370976 6.7
2019-04-16 18:14:38.614999 6.7
2019-04-16 18:14:44.711106 6.6
2019-04-16 18:14:50.874638 55
2019-04-16 18:14:56.648779 549.4
2019-04-16 18:15:01.884296 519.3
2019-04-16 18:15:07.040797 564.4
2019-04-16 18:15:12.236538 542.9
2019-04-16 18:15:17.552484 556.3
2019-04-16 18:15:22.976530 292.3
2019-04-16 18:15:28.908454 12.6
2019-04-16 18:15:35.111254 5.8
2019-04-16 18:15:41.510888 6.2
2019-04-16 18:15:47.683053 5.2
2019-04-16 18:15:53.854966 5.3
  0
