2019-04-16 18:18:48.486031 20.1
2019-04-16 18:18:54.123457 6
2019-04-16 18:18:59.886975 7
2019-04-16 18:19:05.547127 6.7
2019-04-16 18:19:11.507203 5.7
2019-04-16 18:19:17.462513 7
2019-04-16 18:19:23.215434 407.2
2019-04-16 18:19:28.621286 569.1
2019-04-16 18:19:33.813871 582
2019-04-16 18:19:39.261332 565
2019-04-16 18:19:44.720511 563.3
2019-04-16 18:19:50.477161 466.5
2019-04-16 18:19:56.148552 14.1
2019-04-16 18:20:02.187757 7.2
2019-04-16 18:20:08.266971 6.5
2019-04-16 18:20:14.507012 5
2019-04-16 18:20:20.362891 6.2
  0
