2019-04-16 17:51:00.705321 19.7
2019-04-16 17:51:06.604288 6.6
2019-04-16 17:51:12.444072 6
2019-04-16 17:51:18.283794 7
2019-04-16 17:51:24.371853 5.4
2019-04-16 17:51:30.607664 33.5
2019-04-16 17:51:37.591103 517.5
2019-04-16 17:51:42.681606 496.8
2019-04-16 17:51:47.589490 515.1
2019-04-16 17:51:52.533460 525.5
2019-04-16 17:51:57.540458 497.1
2019-04-16 17:52:02.472466 522.1
2019-04-16 17:52:07.429516 25.5
2019-04-16 17:52:13.276107 4.5
2019-04-16 17:52:19.135690 6.4
2019-04-16 17:52:24.934907 6
2019-04-16 17:52:30.903785 6.9
  0
