2019-04-16 18:01:33.129010 4.6
2019-04-16 18:01:39.070031 6.6
2019-04-16 18:01:45.138439 6.3
2019-04-16 18:01:51.337775 5.7
2019-04-16 18:01:57.174962 6.6
2019-04-16 18:02:02.878591 5.7
2019-04-16 18:02:09.057928 534.1
2019-04-16 18:02:14.907800 544.7
2019-04-16 18:02:20.923547 541
2019-04-16 18:02:26.883601 561.9
2019-04-16 18:02:32.843853 566.5
2019-04-16 18:02:38.719849 112.4
2019-04-16 18:02:44.733846 5.8
2019-04-16 18:02:50.797560 6.7
2019-04-16 18:02:56.901729 7.4
2019-04-16 18:03:02.821666 5.6
  0
