2019-04-16 17:11:13.160635 19.1
2019-04-16 17:11:19.245410 6.8
2019-04-16 17:11:25.336457 5.6
2019-04-16 17:11:31.549113 6
2019-04-16 17:11:37.796865 6
2019-04-16 17:11:44.065354 13
2019-04-16 17:11:50.154504 110.4
2019-04-16 17:11:55.538425 103.1
2019-04-16 17:12:01.572377 120.3
2019-04-16 17:12:06.992295 114
2019-04-16 17:12:12.550937 119.4
2019-04-16 17:12:18.037802 46.9
2019-04-16 17:12:24.121289 6.9
2019-04-16 17:12:30.204473 8
2019-04-16 17:12:35.977210 7.5
2019-04-16 17:12:42.013464 5
  0
