2019-04-16 17:08:58.773882 18
2019-04-16 17:09:05.612550 5.2
2019-04-16 17:09:11.405160 5
2019-04-16 17:09:17.133283 7.9
2019-04-16 17:09:22.877297 0.9
2019-04-16 17:09:28.752568 1.9
2019-04-16 17:09:34.664483 107.3
2019-04-16 17:09:41.986532 111.8
2019-04-16 17:09:48.394508 110.4
2019-04-16 17:09:53.482867 121.6
2019-04-16 17:09:58.634240 111.5
2019-04-16 17:10:06.233889 9.9
2019-04-16 17:10:12.185174 7.4
2019-04-16 17:10:18.149236 7
2019-04-16 17:10:24.052450 3.5
2019-04-16 17:10:30.117228 6
  0
