2019-04-18 12:33:27.663762 20.3
2019-04-18 12:33:33.571617 5.8
2019-04-18 12:33:39.191411 6.2
2019-04-18 12:33:44.967106 5.5
2019-04-18 12:33:50.785215 7.2
2019-04-18 12:33:56.567985 6.3
2019-04-18 12:34:02.139534 350.3
2019-04-18 12:34:07.093278 588.5
2019-04-18 12:34:12.081984 581.7
2019-04-18 12:34:17.094424 594.1
2019-04-18 12:34:22.021147 590.7
2019-04-18 12:34:26.901331 587.2
2019-04-18 12:34:32.210040 244.8
2019-04-18 12:34:37.569050 6.9
2019-04-18 12:34:43.535120 6.9
2019-04-18 12:34:49.227286 5.2
2019-04-18 12:34:54.730947 6.8
2019-04-18 12:35:00.667098 7.3
  0
