17:32:41.704641 0.98 0.98 75.00 71.00 143.08
17:32:47.256700 0.98 0.98 86.00 71.00 153.86
17:32:52.824578 0.98 0.98 87.00 71.00 154.84
17:32:58.476386 0.98 0.98 84.00 71.00 151.9
17:33:04.176149 0.98 0.98 84.00 71.00 151.9
17:33:09.714587 0.98 0.98 84.00 71.00 151.9
17:33:15.542227 0.98 0.98 90.00 71.00 157.78
17:33:22.546292 0.98 0.98 90.00 71.00 157.78
17:33:30.194613 0.98 0.98 89.00 71.00 156.8
17:33:35.897189 0.98 0.98 89.00 71.00 156.8
17:33:41.586166 0.98 0.98 90.00 70.00 156.8
17:33:47.788740 0.98 0.98 77.00 70.00 144.06
17:33:53.884308 0.98 0.98 76.00 70.00 143.08
17:33:59.976417 0.98 0.98 76.00 70.00 143.08
17:34:06.280225 0.98 0.98 76.00 70.00 143.08
