17:20:09.648094 0.98 0.98 75.00 71.00 143.08
17:20:17.285754 0.98 0.98 81.00 71.00 148.96
17:20:26.623801 0.98 0.98 84.00 71.00 151.9
17:20:31.871841 0.98 0.98 84.00 71.00 151.9
17:20:41.300218 0.98 0.98 84.00 71.00 151.9
17:20:49.182549 0.98 0.98 84.00 71.00 151.9
17:20:58.908734 0.98 0.98 85.00 71.00 152.88
17:21:07.578588 0.98 0.98 85.00 71.00 152.88
17:21:13.899963 0.98 0.98 76.00 71.00 144.06
17:21:20.011659 0.98 0.98 76.00 71.00 144.06
17:21:26.019438 0.98 0.98 76.00 70.00 143.08
17:21:31.931564 0.98 0.98 76.00 71.00 144.06
