17:56:16.471843 0.98 0.98 77.00 71.00 145.04
17:56:21.707681 0.98 0.98 86.00 71.00 153.86
17:56:27.003587 0.98 0.98 86.00 71.00 153.86
17:56:32.267604 0.98 0.98 91.00 71.00 158.76
17:56:37.399725 0.98 0.98 90.00 71.00 157.78
17:56:42.827524 0.98 0.98 86.00 71.00 153.86
17:56:48.149254 0.98 0.98 92.00 71.00 159.74
17:56:53.487880 0.98 0.98 95.00 71.00 162.68
17:57:00.124129 0.98 0.98 94.00 71.00 161.7
17:57:07.825587 0.98 0.98 95.00 71.00 162.68
17:57:14.586125 0.98 0.98 92.00 71.00 159.74
17:57:20.314509 0.98 0.98 80.00 71.00 147.98
17:57:26.181757 0.98 0.98 77.00 70.00 144.06
17:57:31.965887 0.98 0.98 77.00 70.00 144.06
17:57:37.733758 0.98 0.98 77.00 70.00 144.06
17:57:43.553721 0.98 0.98 77.00 70.00 144.06
