16:51:01.390572 0.98 0.98 74.00 71.00 142.1
16:51:07.942583 0.98 0.98 79.00 71.00 147
16:51:16.475612 0.98 0.98 79.00 71.00 147
16:51:25.079950 0.98 0.98 79.00 71.00 147
16:51:33.584776 0.98 0.98 79.00 71.00 147
16:51:40.448730 0.98 0.98 80.00 71.00 147.98
16:51:49.006468 0.98 0.98 80.00 71.00 147.98
16:51:58.035893 0.98 0.98 80.00 71.00 147.98
16:52:03.867551 0.98 0.98 75.00 71.00 143.08
16:52:09.499761 0.98 0.98 75.00 70.00 142.1
16:52:15.166563 0.98 0.98 75.00 70.00 142.1
16:52:20.855291 0.98 0.98 74.00 71.00 142.1
16:52:26.495128 0.98 0.98 75.00 71.00 143.08
