2019-04-25 13:52:20.831796 115.2
2019-04-25 13:52:26.358519 890.1
2019-04-25 13:52:34.032040 840.7
2019-04-25 13:52:40.386865 763.5
2019-04-25 13:52:45.618596 912.5
2019-04-25 13:52:53.954373 830
2019-04-25 13:53:01.286630 860.9
2019-04-25 13:53:07.708253 895.9
2019-04-25 13:53:14.010595 861.5
2019-04-25 13:53:23.418491 857.6
2019-04-25 13:53:28.718664 491.8
2019-04-25 13:53:33.698312 466.9
2019-04-25 13:53:38.442496 497.6
2019-04-25 13:53:43.602554 467.8
2019-04-25 13:53:48.844747 470.1
2019-04-25 13:53:54.153001 125.8
  0
