2019-04-25 12:13:43.316299 25.3
2019-04-25 12:13:49.033194 88.8
2019-04-25 12:13:54.477191 58.2
2019-04-25 12:14:01.294680 64.9
2019-04-25 12:14:08.134754 58.4
2019-04-25 12:14:14.805131 90.9
2019-04-25 12:14:20.120677 58.6
2019-04-25 12:14:27.024049 65.3
2019-04-25 12:14:33.846752 53.8
2019-04-25 12:14:40.802344 76
2019-04-25 12:14:46.748252 93.2
2019-04-25 12:14:52.280397 99.8
2019-04-25 12:14:57.941681 98.9
2019-04-25 12:15:03.564618 100
2019-04-25 12:15:09.012614 99.6
2019-04-25 12:15:14.708547 61.5
  0
