2019-04-25 14:13:42.213601 141.7
2019-04-25 14:13:47.971769 1013.8
2019-04-25 14:13:53.187921 779.4
2019-04-25 14:13:58.364072 1039.9
2019-04-25 14:14:04.619906 1126.3
2019-04-25 14:14:10.552571 1059.2
2019-04-25 14:14:17.961914 986.1
2019-04-25 14:14:23.336080 1224.3
2019-04-25 14:14:29.912037 1214.5
2019-04-25 14:14:36.460960 1205.5
2019-04-25 14:14:42.079916 1171.5
2019-04-25 14:14:47.804098 626.4
2019-04-25 14:14:53.039619 452.2
2019-04-25 14:14:58.315851 448.4
2019-04-25 14:15:03.475747 475.1
2019-04-25 14:15:08.739706 472.3
2019-04-25 14:15:14.027754 224.9
  0
