2019-04-25 14:39:58.092497 159
2019-04-25 14:40:04.115754 945.1
2019-04-25 14:40:09.783428 885.5
2019-04-25 14:40:15.386938 888.5
2019-04-25 14:40:20.813611 885.1
2019-04-25 14:40:26.143999 896.7
2019-04-25 14:40:31.374600 901.7
2019-04-25 14:40:36.699671 1440.4
2019-04-25 14:40:42.298841 1341.2
2019-04-25 14:40:47.769426 1600.3
2019-04-25 14:40:53.120012 1427.3
2019-04-25 14:40:58.622593 1546.7
2019-04-25 14:41:05.239387 544.9
2019-04-25 14:41:10.870777 505.1
2019-04-25 14:41:16.523354 437.1
2019-04-25 14:41:21.862650 475.1
2019-04-25 14:41:27.439121 449.4
2019-04-25 14:41:33.038633 5.1
  0
