2019-04-25 15:11:20.591104 541.6
2019-04-25 15:11:26.714689 7356.3
2019-04-25 15:11:32.896625 7238
2019-04-25 15:11:39.903915 8398.5
2019-04-25 15:11:48.112360 7020.9
2019-04-25 15:11:54.017979 5960.3
2019-04-25 15:12:00.746676 6934.5
2019-04-25 15:12:06.538675 5368.9
2019-04-25 15:12:13.890804 6601.5
2019-04-25 15:12:20.853135 7057.3
2019-04-25 15:12:27.714363 680.9
2019-04-25 15:12:33.498470 590.4
2019-04-25 15:12:39.506500 550.2
2019-04-25 15:12:45.539053 594.7
2019-04-25 15:12:51.298014 374.5
  0
