12:30:53.153169 0.98 0.98 73.00 70.00 140.14
12:30:59.485118 0.98 0.98 73.00 69.00 139.16
12:31:05.700895 0.98 0.98 73.00 69.00 139.16
12:31:12.224912 0.98 0.98 73.00 70.00 140.14
12:31:18.281099 0.98 0.98 73.00 69.00 139.16
12:31:24.559086 0.98 0.98 73.00 69.00 139.16
12:31:29.831989 0.98 0.98 76.00 70.00 143.08
12:31:35.470412 0.98 0.98 75.00 69.00 141.12
12:31:41.950728 0.98 0.98 76.00 69.00 142.1
12:31:47.331288 0.98 0.98 76.00 70.00 143.08
12:31:52.830289 0.98 0.98 76.00 70.00 143.08
12:31:59.637604 0.98 0.98 73.00 70.00 140.14
12:32:05.329042 0.98 0.98 73.00 70.00 140.14
12:32:11.248826 0.98 0.98 73.00 70.00 140.14
12:32:17.257164 0.98 0.98 73.00 70.00 140.14
