13:09:07.538795 0.98 0.98 75.00 69.00 141.12
13:09:13.706345 0.98 0.98 74.00 69.00 140.14
13:09:19.874421 0.98 0.98 73.00 70.00 140.14
13:09:25.910275 0.98 0.98 74.00 70.00 141.12
13:09:31.938414 0.98 0.98 73.00 69.00 139.16
13:09:38.091996 0.98 0.98 73.00 70.00 140.14
13:09:43.696090 0.98 0.98 82.00 70.00 148.96
13:09:49.246294 0.98 0.98 85.00 70.00 151.9
13:09:54.348301 0.98 0.98 80.00 69.00 146.02
13:09:59.868574 0.98 0.98 82.00 70.00 148.96
13:10:06.556401 0.98 0.98 86.00 69.00 151.9
13:10:12.626393 0.98 0.98 75.00 70.00 142.1
13:10:18.634520 0.98 0.98 74.00 69.00 140.14
13:10:24.674263 0.98 0.98 74.00 69.00 140.14
13:10:30.890433 0.98 0.98 74.00 69.00 140.14
