12:20:23.414796 0.98 0.98 73.00 69.00 139.16
12:20:29.601262 0.98 0.98 73.00 69.00 139.16
12:20:35.584960 0.98 0.98 73.00 69.00 139.16
12:20:42.844462 0.98 0.98 73.00 69.00 139.16
12:20:48.814517 0.98 0.98 73.00 69.00 139.16
12:20:54.884650 0.98 0.98 73.00 69.00 139.16
12:20:59.913067 0.98 0.98 74.00 69.00 140.14
12:21:05.190533 0.98 0.98 74.00 69.00 140.14
12:21:11.199233 0.98 0.98 74.00 69.00 140.14
12:21:16.485983 0.98 0.98 74.00 69.00 140.14
12:21:21.593982 0.98 0.98 74.00 69.00 140.14
12:21:27.293902 0.98 0.98 73.00 69.00 139.16
12:21:33.368462 0.98 0.98 73.00 69.00 139.16
12:21:39.537195 0.98 0.98 74.00 69.00 140.14
12:21:45.560814 0.98 0.98 73.00 69.00 139.16
