2019-04-23 17:53:24.904040 176.8
2019-04-23 17:53:31.679896 520.6
2019-04-23 17:53:36.639748 515.8
2019-04-23 17:53:41.639652 482.8
2019-04-23 17:53:46.711714 515.9
2019-04-23 17:53:51.728079 513.6
2019-04-23 17:53:56.895652 693.3
2019-04-23 17:54:03.065755 1073.7
2019-04-23 17:54:08.267894 1075.3
2019-04-23 17:54:13.656771 1009.5
2019-04-23 17:54:20.415979 901.9
2019-04-23 17:54:26.771864 570.1
2019-04-23 17:54:32.095503 15.4
2019-04-23 17:54:37.986157 6.4
2019-04-23 17:54:43.949896 6.5
2019-04-23 17:54:50.298035 5.2
2019-04-23 17:54:56.429808 5.7
  0
