2019-04-23 18:32:22.054306 137.8
2019-04-23 18:32:27.698929 513.1
2019-04-23 18:32:32.890865 542.5
2019-04-23 18:32:38.166718 516.9
2019-04-23 18:32:43.470758 513
2019-04-23 18:32:49.082677 544.2
2019-04-23 18:32:54.548558 743
2019-04-23 18:32:59.927688 866.3
2019-04-23 18:33:05.439238 978.8
2019-04-23 18:33:11.015440 909.3
2019-04-23 18:33:16.486584 1152.9
2019-04-23 18:33:21.971086 901.1
2019-04-23 18:33:27.578894 83
2019-04-23 18:33:33.525658 5.9
2019-04-23 18:33:39.596837 6.4
2019-04-23 18:33:45.736838 6.3
2019-04-23 18:33:52.076867 5.4
  0
