2019-04-23 18:47:44.907969 129.6
2019-04-23 18:47:50.318453 518.5
2019-04-23 18:47:55.933879 552.7
2019-04-23 18:48:01.690057 514.6
2019-04-23 18:48:07.391400 557.3
2019-04-23 18:48:13.110694 507.8
2019-04-23 18:48:18.662434 1974
2019-04-23 18:48:24.406711 3997.8
2019-04-23 18:48:30.307045 7036.6
2019-04-23 18:48:38.490457 7197.5
2019-04-23 18:48:44.938697 3718.7
2019-04-23 18:48:51.965934 10.5
2019-04-23 18:48:58.085666 1.8
2019-04-23 18:49:04.464200 2.8
2019-04-23 18:49:10.352149 1.4
2019-04-23 18:49:16.380691 2.7
  0
