2019-04-23 17:27:04.225610 119.9
2019-04-23 17:27:09.698336 494.1
2019-04-23 17:27:15.273827 511.2
2019-04-23 17:27:21.713822 496.1
2019-04-23 17:27:26.982571 505.6
2019-04-23 17:27:32.081793 507.6
2019-04-23 17:27:37.509756 650.9
2019-04-23 17:27:42.903682 792.5
2019-04-23 17:27:49.433376 804.3
2019-04-23 17:27:54.957465 813
2019-04-23 17:28:00.369822 810.1
2019-04-23 17:28:06.065741 540.4
2019-04-23 17:28:11.672883 13.9
2019-04-23 17:28:18.015361 6
2019-04-23 17:28:24.164267 5.7
2019-04-23 17:28:30.448346 4.6
2019-04-23 17:28:36.589591 5.7
  0
