14:14:52.412419 0.98 0.98 72.00 68.00 137.2
14:14:59.218035 0.98 0.98 85.00 71.00 152.88
14:15:05.304331 0.98 0.98 79.00 75.00 150.92
14:15:11.324173 0.98 0.98 92.00 69.00 157.78
14:15:18.072526 0.98 0.98 79.00 75.00 150.92
14:15:25.121197 0.98 0.98 79.00 74.00 149.94
14:15:32.148789 0.98 0.98 88.00 69.00 153.86
14:15:39.099433 0.98 0.98 80.00 76.00 152.88
14:15:45.196103 0.98 0.98 80.00 69.00 146.02
14:15:51.112348 0.98 0.98 91.00 69.00 156.8
14:15:57.064418 0.98 0.98 83.00 79.00 158.76
14:16:02.891470 0.98 0.98 83.00 80.00 159.74
14:16:08.508424 0.98 0.98 83.00 71.00 150.92
14:16:14.192761 0.98 0.98 83.00 69.00 148.96
14:16:19.804516 0.98 0.98 81.00 82.00 159.74
