13:14:00.885867 0.98 0.98 71.00 67.00 135.24
13:14:06.549472 0.98 0.98 89.00 67.00 152.88
13:14:11.966008 0.98 0.98 86.00 67.00 149.94
13:14:17.801385 0.98 0.98 86.00 67.00 149.94
13:14:24.689498 0.98 0.98 89.00 67.00 152.88
13:14:30.203890 0.98 0.98 89.00 66.00 151.9
13:14:35.933631 0.98 0.98 90.00 66.00 152.88
13:14:42.253807 0.98 0.98 86.00 66.00 148.96
13:14:48.090203 0.98 0.98 90.00 66.00 152.88
13:14:53.709872 0.98 0.98 86.00 66.00 148.96
13:14:59.481215 0.98 0.98 90.00 66.00 152.88
13:15:06.096666 0.98 0.98 85.00 66.00 147.98
13:15:11.461509 0.98 0.98 84.00 66.00 147
13:15:16.837419 0.98 0.98 83.00 66.00 146.02
13:15:23.461447 0.98 0.98 86.00 66.00 148.96
13:15:28.437236 0.98 0.98 88.00 66.00 150.92
