12:57:29.565506 0.98 0.98 72.00 67.00 136.22
12:57:34.997382 0.98 0.98 88.00 67.00 151.9
12:57:40.381327 0.98 0.98 88.00 67.00 151.9
12:57:46.229370 0.98 0.98 88.00 67.00 151.9
12:57:51.201343 0.98 0.98 89.00 66.00 151.9
12:57:56.187220 0.98 0.98 88.00 66.00 150.92
12:58:01.273429 0.98 0.98 89.00 66.00 151.9
12:58:06.203276 0.98 0.98 91.00 66.00 153.86
12:58:11.627232 0.98 0.98 89.00 66.00 151.9
12:58:18.004063 0.98 0.98 91.00 66.00 153.86
12:58:23.233473 0.98 0.98 89.00 66.00 151.9
12:58:28.853406 0.98 0.98 91.00 66.00 153.86
12:58:34.469385 0.98 0.98 90.00 66.00 152.88
12:58:39.857109 0.98 0.98 88.00 66.00 150.92
12:58:45.341189 0.98 0.98 84.00 66.00 147
12:58:50.632767 0.98 0.98 86.00 66.00 148.96
12:58:56.020304 0.98 0.98 88.00 66.00 150.92
