13:40:14.777670 0.98 0.98 71.00 67.00 135.24
13:40:20.583708 0.98 0.98 91.00 67.00 154.84
13:40:26.461062 0.98 0.98 90.00 67.00 153.86
13:40:32.233002 0.98 0.98 92.00 67.00 155.82
13:40:37.952950 0.98 0.98 93.00 67.00 156.8
13:40:43.636856 0.98 0.98 92.00 67.00 155.82
13:40:49.216693 0.98 0.98 89.00 67.00 152.88
13:40:54.723753 0.98 0.98 91.00 67.00 154.84
13:41:00.407298 0.98 0.98 93.00 67.00 156.8
13:41:05.908309 0.98 0.98 91.00 67.00 154.84
13:41:11.089508 0.98 0.98 90.00 67.00 153.86
13:41:17.347776 0.98 0.98 96.00 67.00 159.74
13:41:22.769046 0.98 0.98 85.00 67.00 148.96
13:41:28.400565 0.98 0.98 89.00 66.00 151.9
13:41:33.928180 0.98 0.98 84.00 67.00 147.98
13:41:39.425257 0.98 0.98 90.00 67.00 153.86
