2019-04-25 14:25:10.734219 144.3
2019-04-25 14:25:16.429674 1179.1
2019-04-25 14:25:21.830610 1100.5
2019-04-25 14:25:27.490302 1005.5
2019-04-25 14:25:33.187998 963.1
2019-04-25 14:25:38.850591 909.6
2019-04-25 14:25:44.682392 1212.4
2019-04-25 14:25:50.666611 1397.9
2019-04-25 14:25:56.398010 1668.7
2019-04-25 14:26:01.974283 1563.8
2019-04-25 14:26:08.497845 1662.7
2019-04-25 14:26:14.187184 1157.1
2019-04-25 14:26:20.113694 599.3
2019-04-25 14:26:26.101367 567.9
2019-04-25 14:26:32.117123 553.6
2019-04-25 14:26:38.229395 559.1
2019-04-25 14:26:44.089371 132.9
  0
