2019-04-25 15:08:02.589096 260.7
2019-04-25 15:08:08.596084 8231.4
2019-04-25 15:08:14.813020 6393.7
2019-04-25 15:08:21.917218 4758.8
2019-04-25 15:08:27.601207 6342.1
2019-04-25 15:08:33.498607 4778.2
2019-04-25 15:08:40.435006 4882
2019-04-25 15:08:46.991769 6680
2019-04-25 15:08:52.994632 6332
2019-04-25 15:08:58.866081 6182.4
2019-04-25 15:09:04.486587 4912
2019-04-25 15:09:11.562889 581.8
2019-04-25 15:09:17.398474 578.3
2019-04-25 15:09:22.934687 576.6
2019-04-25 15:09:28.814818 588
2019-04-25 15:09:34.438582 267.1
  0
