2019-04-25 14:35:05.037170 184.7
2019-04-25 14:35:10.974236 1137.8
2019-04-25 14:35:16.361826 1038.5
2019-04-25 14:35:22.101519 997.3
2019-04-25 14:35:28.033428 1110.6
2019-04-25 14:35:33.316911 928.1
2019-04-25 14:35:39.217609 948.5
2019-04-25 14:35:44.909193 1435.9
2019-04-25 14:35:50.705682 1872.2
2019-04-25 14:35:56.421254 1578.6
2019-04-25 14:36:01.838623 1645.7
2019-04-25 14:36:07.549440 1020.5
2019-04-25 14:36:13.281202 606.1
2019-04-25 14:36:19.441129 586.3
2019-04-25 14:36:25.473227 562.7
2019-04-25 14:36:31.620931 572
2019-04-25 14:36:37.697176 178.6
  0
