2019-04-25 12:17:01.084818 40
2019-04-25 12:17:06.784249 100
2019-04-25 12:17:11.805404 100
2019-04-25 12:17:17.076010 95.9
2019-04-25 12:17:22.307812 54.1
2019-04-25 12:17:29.510572 100
2019-04-25 12:17:35.064403 58.3
2019-04-25 12:17:41.786777 68.7
2019-04-25 12:17:48.742418 68.9
2019-04-25 12:17:55.634866 64.3
2019-04-25 12:18:02.411064 99.8
2019-04-25 12:18:07.392850 91.1
2019-04-25 12:18:12.875236 58.4
2019-04-25 12:18:19.461812 90.4
2019-04-25 12:18:24.370624 73.4
2019-04-25 12:18:30.147944 55.2
  0
