2019-04-18 12:39:34.096477 18.8
2019-04-18 12:39:40.359317 7.6
2019-04-18 12:39:46.418313 6.4
2019-04-18 12:39:52.402756 7.4
2019-04-18 12:39:58.668420 5.6
2019-04-18 12:40:05.002756 67.3
2019-04-18 12:40:11.196813 566.3
2019-04-18 12:40:17.417044 576.2
2019-04-18 12:40:23.676781 577.4
2019-04-18 12:40:29.870115 562.5
2019-04-18 12:40:35.984670 465.1
2019-04-18 12:40:42.171976 15.5
2019-04-18 12:40:48.294662 6.4
2019-04-18 12:40:54.270174 6.7
2019-04-18 12:41:00.422153 6.8
2019-04-18 12:41:06.394553 7
  0
