2019-04-18 11:51:16.973966 1.2
2019-04-18 11:51:22.439438 0.9
2019-04-18 11:51:27.844500 0.4
2019-04-18 11:51:33.184513 0.9
2019-04-18 11:51:38.644514 0.6
2019-04-18 11:51:44.113954 0.7
2019-04-18 11:51:49.728294 0.9
2019-04-18 11:51:55.132225 2.4
2019-04-18 11:52:00.588539 91
2019-04-18 11:52:07.175132 89.7
2019-04-18 11:52:13.802331 93.7
2019-04-18 11:52:20.325506 61.9
2019-04-18 11:52:26.406179 2.5
2019-04-18 11:52:32.132396 15
2019-04-18 11:52:38.197586 6.3
2019-04-18 11:52:44.109898 5.3
2019-04-18 11:52:50.032601 6.7
  0
