2019-04-18 12:19:04.967764 19.7
2019-04-18 12:19:10.864320 6.8
2019-04-18 12:19:16.631836 5.9
2019-04-18 12:19:22.547783 5.7
2019-04-18 12:19:28.332009 5.8
2019-04-18 12:19:34.331805 6.2
2019-04-18 12:19:40.399959 419.2
2019-04-18 12:19:45.871541 554.4
2019-04-18 12:19:51.417890 551
2019-04-18 12:19:56.925645 557.7
2019-04-18 12:20:02.541759 592.5
2019-04-18 12:20:07.945688 386.2
2019-04-18 12:20:13.732808 14.4
2019-04-18 12:20:19.716152 8
2019-04-18 12:20:25.852240 14.6
2019-04-18 12:20:31.868009 6.5
2019-04-18 12:20:38.044051 5.6
  0
