2019-04-18 12:25:07.976083 20
2019-04-18 12:25:13.561949 5.9
2019-04-18 12:25:19.258213 6.7
2019-04-18 12:25:24.673498 6.4
2019-04-18 12:25:29.977768 6
2019-04-18 12:25:35.400862 6.2
2019-04-18 12:25:40.913957 204.7
2019-04-18 12:25:46.282678 582.2
2019-04-18 12:25:51.691038 563
2019-04-18 12:25:57.207178 576.1
2019-04-18 12:26:02.950909 556.7
2019-04-18 12:26:08.554561 570.9
2019-04-18 12:26:14.391280 38.2
2019-04-18 12:26:20.225893 6.9
2019-04-18 12:26:26.069459 4.4
2019-04-18 12:26:31.797301 6.7
2019-04-18 12:26:37.913433 5.7
  0
