2019-04-16 18:03:47.894922 17.9
2019-04-16 18:03:54.070566 6.3
2019-04-16 18:04:00.045915 6.1
2019-04-16 18:04:06.189487 6.5
2019-04-16 18:04:12.193558 4.9
2019-04-16 18:04:18.549405 34.8
2019-04-16 18:04:24.710987 562
2019-04-16 18:04:30.886955 583.7
2019-04-16 18:04:36.934908 576.8
2019-04-16 18:04:43.126874 573.9
2019-04-16 18:04:49.314827 512.9
2019-04-16 18:04:55.326652 14.3
2019-04-16 18:05:01.681789 7
2019-04-16 18:05:05.445378 6.8
2019-04-16 18:05:11.617626 5.2
2019-04-16 18:05:18.037850 5.7
  0
