2019-04-16 17:55:30.691277 18.7
2019-04-16 17:55:36.764151 5.9
2019-04-16 17:55:42.683996 5.5
2019-04-16 17:55:48.727756 6.4
2019-04-16 17:55:54.727932 5.5
2019-04-16 17:56:00.875700 6.6
2019-04-16 17:56:06.879815 503.3
2019-04-16 17:56:12.171467 528.1
2019-04-16 17:56:17.385723 525.3
2019-04-16 17:56:22.745650 503.6
2019-04-16 17:56:27.857570 497.1
2019-04-16 17:56:32.985619 436.3
2019-04-16 17:56:38.153220 15
2019-04-16 17:56:43.908180 5.2
2019-04-16 17:56:49.735797 5.9
2019-04-16 17:56:55.359999 6.2
2019-04-16 17:57:01.307753 5.3
  0
